cell_type,model,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
L2_3_IT,adjusted,AC012459.1,478.07428075028974,0.7478232890886556,0.4216331788257751,0.0010901257284310923,0.09463504623400325
L2_3_IT,adjusted,CFLAR-AS1,72.42490132262289,0.46024826159484516,0.23166196570405945,0.0013537534057557095,0.09463504623400325
L2_3_IT,adjusted,C2CD6,583.5765235536643,0.3804531841027564,0.19546079333366673,0.0012913900634707208,0.09463504623400325
L2_3_IT,adjusted,ACADL,31.65129687710287,0.5353098969348727,0.2420193706464664,8.720363681087942e-4,0.09463504623400325
L2_3_IT,adjusted,FN1,295.01540942034217,0.6316511769532407,0.3420606249287193,0.0010124636757937403,0.09463504623400325
L2_3_IT,adjusted,AC019130.1,284.5203155623298,0.7859704218993777,0.4572970101693081,0.0011211366597550685,0.09463504623400325
L2_3_IT,adjusted,AC026202.2,334.62614776016943,0.8054076278695745,0.4606793370759419,8.925770528926231e-4,0.09463504623400325
L2_3_IT,adjusted,VIPR1-AS1,215.4978925409072,0.6721310143548099,0.3412718102265877,8.654011470226117e-4,0.09463504623400325
L2_3_IT,adjusted,AC134772.1,73.56099913504798,0.5264309035512832,0.2505556966616288,0.0010289067256696064,0.09463504623400325
L2_3_IT,adjusted,AC129807.1,16.74736899659862,0.44103948644975327,0.23588869840618296,0.0013365309335574471,0.09463504623400325
L2_3_IT,adjusted,AC109129.1,81.10066766584012,0.827083021111847,0.40997641057262013,9.320511799984607e-4,0.09463504623400325
L2_3_IT,adjusted,AC110491.3,50.870123427161715,0.7255672688025147,0.40602081509627935,0.0012935304237160006,0.09463504623400325
L2_3_IT,adjusted,AC117435.1,36.99112476333421,1.0423719911685667,0.5718127530870969,8.145054113851682e-4,0.09463504623400325
L2_3_IT,adjusted,IGSF10,720.6143299960453,0.7050548330212779,0.371915881494752,0.001210847865926123,0.09463504623400325
L2_3_IT,adjusted,PEX5L-AS1,97.31628433792694,0.9081514883563565,0.5333293981197559,8.911023009731011e-4,0.09463504623400325
L2_3_IT,adjusted,AC018797.3,358.663756879821,0.9060155654326614,0.49072415900715294,0.0011231776761788,0.09463504623400325
L2_3_IT,adjusted,UCP1,17.008290126560468,1.0151049487163013,0.4895397913908647,8.487920204602007e-4,0.09463504623400325
L2_3_IT,adjusted,AC017037.5,145.616915107152,0.5402184965646273,0.2667102202895653,9.022938366180777e-4,0.09463504623400325
L2_3_IT,adjusted,AC022272.1,71.59129672951207,0.8135516183526702,0.5083512481433629,0.00139234721175768,0.09463504623400325
L2_3_IT,adjusted,AC010260.1,92.53628095268849,0.7310276074722881,0.37992149221049026,9.929792438521704e-4,0.09463504623400325
L2_3_IT,adjusted,AC008522.1,83.55773880365052,0.8612130659281122,0.5404230251294205,0.0012590613491224336,0.09463504623400325
L2_3_IT,adjusted,WNT8A,140.24070690044172,0.505354537919878,0.2417235253181204,8.213618153487701e-4,0.09463504623400325
L2_3_IT,adjusted,AC244517.11,436.2920968798692,0.8757522832509406,0.49903212615136217,9.639710160588794e-4,0.09463504623400325
L2_3_IT,adjusted,AC008696.2,2807.544095367731,0.6773979531284611,0.39354865454861077,0.001238723385724196,0.09463504623400325
L2_3_IT,adjusted,AC008708.2,621.2526068137838,0.4236935597763743,0.21337141754553368,0.001236269263446761,0.09463504623400325
L2_3_IT,adjusted,MXD3,232.912876058785,0.3520557397859091,0.1750166429040649,0.0010228613053174255,0.09463504623400325
L2_3_IT,adjusted,AL133351.1,79.60875688911867,0.7076117970264483,0.3973347203158253,0.0010883829550526263,0.09463504623400325
L2_3_IT,adjusted,AL035588.1,19.940422706905224,0.6631511717433359,0.32434263379464817,9.102990021885833e-4,0.09463504623400325
L2_3_IT,adjusted,AL353138.1,24.37936090902849,0.5827176899881452,0.30660477476967807,0.001298734797933738,0.09463504623400325
L2_3_IT,adjusted,ZNF451-AS1,591.6201877973658,0.864347763441268,0.43543361372076705,7.822332030749063e-4,0.09463504623400325
L2_3_IT,adjusted,ECT2L,715.4269858520518,0.4192289278487993,0.21471983633937278,0.0013512539081109312,0.09463504623400325
L2_3_IT,adjusted,PHACTR2-AS1,21.026114474923858,0.6148802782232194,0.27662904003317157,8.394977583680197e-4,0.09463504623400325
L2_3_IT,adjusted,AC091729.3,163.52211494150674,0.25475852134072163,0.12135930517403598,0.0012467631386193618,0.09463504623400325
L2_3_IT,adjusted,AC073333.1,237.4928537846374,0.4876794952886787,0.27075919091864514,0.0013760460212900024,0.09463504623400325
L2_3_IT,adjusted,SPDYE16,103.27869164347707,0.4755244730626304,0.23942856238010793,0.001010121815035446,0.09463504623400325
L2_3_IT,adjusted,AC006145.1,161.4284828650905,0.8568595201163373,0.48093478929802497,9.637423534712456e-4,0.09463504623400325
L2_3_IT,adjusted,AC006378.1,40.59707680131305,0.7789014413135515,0.5061621731117972,0.001378147722264658,0.09463504623400325
L2_3_IT,adjusted,CYP3A5,194.97606791241986,0.62681752959911,0.32198961275673893,0.0010973088775032293,0.09463504623400325
L2_3_IT,adjusted,AC245164.2,25.189870739437243,0.7413908039590835,0.3967530147160403,0.0010628545761520297,0.09463504623400325
L2_3_IT,adjusted,ANGPT2,652.6749260427155,0.7181549157151244,0.39867451116089353,0.001060109701884654,0.09463504623400325
L2_3_IT,adjusted,PRSS51,860.6457942876241,0.7293041157512973,0.46402819015101926,0.0013994137223235948,0.09463504623400325
L2_3_IT,adjusted,AC105230.1,247.49657548329088,0.8105605461514641,0.4690670063572446,0.0011115098504569508,0.09463504623400325
L2_3_IT,adjusted,AC090809.1,110.74215643763452,0.4491730629436012,0.1968192378953929,7.866596581516875e-4,0.09463504623400325
L2_3_IT,adjusted,MCMDC2,395.7216351209086,0.4966059970017737,0.24535961778089863,8.981301382802495e-4,0.09463504623400325
L2_3_IT,adjusted,LACTB2-AS1,136.50237613423695,0.3768657472091016,0.18444015746915243,0.0013479842265168385,0.09463504623400325
L2_3_IT,adjusted,AC115837.2,161.0653802406125,0.8966594362120395,0.5278770223857224,9.28187615599516e-4,0.09463504623400325
L2_3_IT,adjusted,AC117834.2,30.32691502320003,0.6623523790138262,0.3410140031981657,9.654910502072202e-4,0.09463504623400325
L2_3_IT,adjusted,AC025508.1,314.6269602671248,0.8078387258886157,0.4298749361870683,9.798819697896409e-4,0.09463504623400325
L2_3_IT,adjusted,AC022973.4,123.03026043430604,0.8083596069878526,0.42131629994167225,7.519011409028863e-4,0.09463504623400325
L2_3_IT,adjusted,PDCD1LG2,78.30008355902656,0.6514851636581522,0.3594613683944164,0.0010978792119137567,0.09463504623400325
L2_3_IT,adjusted,PGM5,83.123516758337,0.4404663732011118,0.22022519684635564,0.0013203107362699182,0.09463504623400325
L2_3_IT,adjusted,C9orf57,41.07668709786613,0.5478994463148732,0.29244969344928956,0.0013780007511001626,0.09463504623400325
L2_3_IT,adjusted,AL354733.3,227.88175227069686,0.951545026658259,0.6805234161391914,0.0012928517340871576,0.09463504623400325
L2_3_IT,adjusted,ASPN,160.28224267581092,0.8534514914735121,0.4787237997898433,9.576751205535888e-4,0.09463504623400325
L2_3_IT,adjusted,ECM2,207.60697728513625,0.7112773552825421,0.3648697499642473,0.0010005400800746605,0.09463504623400325
L2_3_IT,adjusted,AL133477.2,64.11918926324616,0.7136976580348027,0.38938509397836113,0.0012299428848051646,0.09463504623400325
L2_3_IT,adjusted,AL157938.2,357.38713600913377,0.7942500634211497,0.4963228834755348,0.001269318335492028,0.09463504623400325
L2_3_IT,adjusted,FO681492.1,29.282259971466477,0.5009103806812292,0.2482438904904169,0.0011912906835291229,0.09463504623400325
L2_3_IT,adjusted,AL358154.1,51.43673963021856,0.7511653843155263,0.4057518739446996,0.0011450524789668726,0.09463504623400325
L2_3_IT,adjusted,KCNIP2-AS1,436.418895499549,0.6509959559898595,0.3196575638480669,9.220638253172384e-4,0.09463504623400325
L2_3_IT,adjusted,AL731574.1,17.22234844895728,0.6400735498560534,0.34095499003098717,0.0011870612034677627,0.09463504623400325
L2_3_IT,adjusted,BTBD18,70.14371059467062,0.8126670420799497,0.45221459613942216,8.686127291257053e-4,0.09463504623400325
L2_3_IT,adjusted,SLC22A8,354.2703377979792,0.8275960685634615,0.4298329164286204,9.015646580481803e-4,0.09463504623400325
L2_3_IT,adjusted,ZFPL1,356.671047437134,0.3691724309215983,0.1631842112858079,8.690407502340938e-4,0.09463504623400325
L2_3_IT,adjusted,P4HA3,400.7532517068163,0.7906201603142118,0.46457056614770675,0.0011799128667699694,0.09463504623400325
L2_3_IT,adjusted,APOA1-AS,95.34800647095331,0.6582457293442583,0.3230683430020348,8.241170786915235e-4,0.09463504623400325
L2_3_IT,adjusted,AP003025.1,110.86324111514503,0.6414662456234314,0.31709115344359473,8.539746672938966e-4,0.09463504623400325
L2_3_IT,adjusted,AC005293.1,32.3555175920046,0.7681707854856368,0.43049665825327244,8.654340539227091e-4,0.09463504623400325
L2_3_IT,adjusted,OVCH1-AS1,444.18043367835037,0.6608698818556364,0.329112829449393,9.162747010999022e-4,0.09463504623400325
L2_3_IT,adjusted,CCDC38,112.15055780075639,0.6564184164272292,0.3469641518050315,0.0010097092809117317,0.09463504623400325
L2_3_IT,adjusted,AC007569.1,33.62131453167438,0.8364445599657814,0.38503531334430596,7.452069570090564e-4,0.09463504623400325
L2_3_IT,adjusted,LINC00508,405.73962244439065,0.8035163384477277,0.4560465843660851,0.0010612334807725491,0.09463504623400325
L2_3_IT,adjusted,AL590096.1,39.79144148429693,0.3071150184736798,0.14630075187123354,0.0011003316114427343,0.09463504623400325
L2_3_IT,adjusted,CPB2,97.28583173547099,0.6697731908993271,0.35559154787263486,0.001169703283583128,0.09463504623400325
L2_3_IT,adjusted,LPAR6,235.92957505638768,0.6253155584724769,0.3267664305998383,0.0010881648121370332,0.09463504623400325
L2_3_IT,adjusted,MYCBP2-AS1,1478.1594928348545,0.6877483470851086,0.4106448943939473,0.001323037954971346,0.09463504623400325
L2_3_IT,adjusted,GPC6-AS2,22.123787250408625,0.8271411895362589,0.4738410713676079,0.0011660620408871975,0.09463504623400325
L2_3_IT,adjusted,GPC6-AS1,63.6600405670721,0.8354905822798538,0.4192977814630352,8.700124460909853e-4,0.09463504623400325
L2_3_IT,adjusted,AL355810.1,21.36651314187084,0.4450211967557721,0.20103740729896058,8.223691589247422e-4,0.09463504623400325
L2_3_IT,adjusted,LINC00520,32.41562146041333,0.6393680281944092,0.3119075780128506,0.0011794322978059925,0.09463504623400325
L2_3_IT,adjusted,AL356804.1,154.46451884059337,0.6953091570562112,0.37098791526063174,0.001036936165089104,0.09463504623400325
L2_3_IT,adjusted,AC005280.1,97.29484918748288,0.4314904196623247,0.21371321607715835,9.893715712784195e-4,0.09463504623400325
L2_3_IT,adjusted,AL137779.1,59.55839641539604,0.6849164888693167,0.3880883081626862,0.0013582830353774538,0.09463504623400325
L2_3_IT,adjusted,GOLGA6L7,312.240292956086,0.9390584100381044,0.5948155747604011,0.0011537486142608499,0.09463504623400325
L2_3_IT,adjusted,GOLGA8N,226.97205882638286,0.3024615436416385,0.15613945273040536,0.0013816450263583872,0.09463504623400325
L2_3_IT,adjusted,AC091045.1,199.3497855610759,0.586199241531453,0.2797891515046139,8.50076401073838e-4,0.09463504623400325
L2_3_IT,adjusted,AC016134.1,132.0606324974578,0.5061916699862173,0.23169553865964676,7.869017833848541e-4,0.09463504623400325
L2_3_IT,adjusted,AC100839.2,64.26945794271202,0.6358522724239384,0.3480714122052708,0.0010703060224078779,0.09463504623400325
L2_3_IT,adjusted,NUBP1,758.9359447234266,0.4470653647003103,0.23218024501888576,0.0012873072089405696,0.09463504623400325
L2_3_IT,adjusted,AC092338.1,16.58065573413212,0.8821100473900589,0.5082060122133114,0.0013953585731405142,0.09463504623400325
L2_3_IT,adjusted,ATP2A1,179.65779141613163,0.27395534091748,0.14056768500942501,0.0012548489625016535,0.09463504623400325
L2_3_IT,adjusted,AC009133.1,126.60938806504306,0.6312629683856863,0.29153966314351243,8.057922104674781e-4,0.09463504623400325
L2_3_IT,adjusted,CMTM2,160.73855805689297,0.479651106218833,0.23019058157391298,9.73577931308367e-4,0.09463504623400325
L2_3_IT,adjusted,AC092123.1,201.5314791427097,0.27373894777522895,0.12561732431124412,9.618052246870826e-4,0.09463504623400325
L2_3_IT,adjusted,AC091153.2,196.70935507177813,0.6870192339477157,0.3659324974117971,9.167097617177634e-4,0.09463504623400325
L2_3_IT,adjusted,AC135178.4,117.31174280269661,0.28634852399485083,0.13889946849941257,0.0012923912539760123,0.09463504623400325
L2_3_IT,adjusted,EPN2-AS1,83.24026803406439,0.7296832922312665,0.41077471954711736,0.0013323736943865157,0.09463504623400325
L2_3_IT,adjusted,SPAG5-AS1,300.64101791799135,0.4723638406538257,0.22315396081869007,9.491878007565176e-4,0.09463504623400325
L2_3_IT,adjusted,CCL5,53.17508490024542,0.5557917845742901,0.2607363067216687,8.840813244246101e-4,0.09463504623400325
L2_3_IT,adjusted,PLEKHH3,274.5198429980697,0.363042002687648,0.18052934771071008,0.0013195427869770614,0.09463504623400325
L2_3_IT,adjusted,TAC4,279.791623806497,0.740165679344397,0.3818703164684643,9.095985422790638e-4,0.09463504623400325
L2_3_IT,adjusted,AP001496.1,16.79386760608856,0.7101059601884395,0.36413451453840073,0.0012125957554299971,0.09463504623400325
L2_3_IT,adjusted,AC011444.2,47.43701789786254,0.6865504688287347,0.35436450225264066,9.176931389954958e-4,0.09463504623400325
L2_3_IT,adjusted,SYCE2,185.25555978249855,0.3051072165937865,0.14738171209400602,0.0010666395263304543,0.09463504623400325
L2_3_IT,adjusted,AC008554.1,319.757067153899,0.6432479780010864,0.3542175148975749,0.001197843698552475,0.09463504623400325
L2_3_IT,adjusted,AC010300.1,39.47264777476161,0.8436757482438576,0.4189992955132747,8.838138623260675e-4,0.09463504623400325
L2_3_IT,adjusted,AC011503.1,72.2064834335087,0.6046536847622057,0.3172618161030833,0.0011844479247735114,0.09463504623400325
L2_3_IT,adjusted,AC020912.1,20.246495152792736,0.7000774957057062,0.37970141207055497,0.0014020869937813006,0.09463504623400325
L2_3_IT,adjusted,AC016590.1,772.8255039796264,0.36284052277491935,0.18153984951218785,0.0010765568435231827,0.09463504623400325
L2_3_IT,adjusted,AC093227.3,18.89234071348617,0.8259217384233037,0.4534884142311347,0.001390875223632348,0.09463504623400325
L2_3_IT,adjusted,AC008537.4,94.44766699559959,0.4447736103462763,0.228975551089,0.0013406202925250654,0.09463504623400325
L2_3_IT,adjusted,LENG9,286.9249566977085,0.6967573163082766,0.3490796397914153,8.293335320337217e-4,0.09463504623400325
L2_3_IT,adjusted,ZNF582-AS1,452.3994447327341,0.29022542552859176,0.13132594073507015,9.914824940837905e-4,0.09463504623400325
L2_3_IT,adjusted,AL049646.1,363.6042577550756,0.8277528155175689,0.44424323257105547,8.102920555668168e-4,0.09463504623400325
L2_3_IT,adjusted,ASIP,157.70277978283332,0.4528457897916303,0.23812554500949337,9.439234095440973e-4,0.09463504623400325
L2_3_IT,adjusted,AL109824.1,472.7884620449422,0.6821402243779568,0.43759920585525003,0.0013917669598050172,0.09463504623400325
L2_3_IT,adjusted,AL023803.1,18.637368338205548,0.4591093094822258,0.2183993923032391,0.0010890262451830508,0.09463504623400325
L2_3_IT,adjusted,LINC01697,55.125132235325374,0.6278664899949189,0.2910891778712799,8.67311805417734e-4,0.09463504623400325
L2_3_IT,adjusted,AP000248.1,36.40391847377564,0.9263352961593236,0.509400265334761,7.419293056009737e-4,0.09463504623400325
L2_3_IT,adjusted,CBS,23.33244153360344,0.5646457843441375,0.2895130159366248,0.001343525839062102,0.09463504623400325
L2_3_IT,adjusted,AL080273.1,82.92585718852895,0.8162330200038211,0.4848187639366136,0.0012073854606621053,0.09463504623400325
L2_3_IT,adjusted,AL035427.1,602.7262095114576,0.9250724480219836,0.5673813110133212,0.0010261038797234588,0.09463504623400325
L2_3_IT,adjusted,AC116666.1,85.89484934047722,0.8876698135752212,0.5267528652098821,0.0011538521462050252,0.09463504623400325
L2_3_IT,adjusted,AC079117.1,1115.0450429180064,0.790039263659986,0.47766986194648664,0.0014101873553951185,0.09465736942577811
L2_3_IT,adjusted,AC011477.9,228.95990519968976,0.6592263853564392,0.3755817197122146,0.0014175227108098993,0.09487697824260949
L2_3_IT,adjusted,P2RY12,441.0463762846416,0.7301671777594698,0.4405722381038672,0.0014313819720162555,0.09529249489111496
L2_3_IT,adjusted,AC095350.1,56.823973965498155,0.6007821495105441,0.34697530036837904,0.001438241688643198,0.09543826512422056
L2_3_IT,adjusted,ZNF341-AS1,25.072355954185092,0.4177644272359987,0.21031386183142559,0.001441405301063497,0.09543826512422056
L2_3_IT,adjusted,CD160,62.451936993131646,0.5977631716608603,0.3285738656052262,0.0014686520280748339,0.0956035255469553
L2_3_IT,adjusted,AC079601.1,34.00360419836948,0.4176994169298735,0.2427166943996828,0.0014691325217682763,0.0956035255469553
L2_3_IT,adjusted,DDIT3,235.62526360576805,0.40260530082923096,0.2158894084536318,0.001458981319691025,0.0956035255469553
L2_3_IT,adjusted,AL359706.1,917.9648039912821,0.654159791693522,0.3727889026243842,0.001465081496561398,0.0956035255469553
L2_3_IT,adjusted,SLC10A1,118.51124516537342,0.6692875766244766,0.43468783703182245,0.0014644796712284032,0.0956035255469553
L2_3_IT,adjusted,AL158801.3,349.17888281763584,0.5912073459419438,0.3218429751899957,0.0014761939798445002,0.0956620811513061
L2_3_IT,adjusted,NCK1-DT,323.8843454087622,0.39643170874110034,0.2139950726674904,0.0014898716705515195,0.0957842034951407
L2_3_IT,adjusted,AC009090.6,67.8336914489648,0.764897261003886,0.4897483633709514,0.0014846938484387303,0.0957842034951407
L2_3_IT,adjusted,AC009831.1,78.78931198715921,0.40635450221243985,0.20272428394827885,0.0014872913523525458,0.0957842034951407
L2_3_IT,adjusted,AC073525.1,156.39224016164542,0.8427430953793983,0.750322112609555,0.0014978136569496435,0.09578931119484255
L2_3_IT,adjusted,PLIN5,224.19839441754266,-0.30136111643113933,0.15828234711045186,0.001494042258241253,0.09578931119484255
L2_3_IT,adjusted,LINC00539,313.03469872893464,0.4576489266426496,0.23794447016502038,0.0015071092785809903,0.09613147822488066
L2_3_IT,adjusted,AC013472.2,101.58883715718376,0.6183104200383512,0.35795464045767555,0.0015427893986284618,0.09777548670225068
L2_3_IT,adjusted,AC091887.1,375.04469652372813,0.4536168346840414,0.2543715470298399,0.0015370501993780398,0.09777548670225068
L2_3_IT,adjusted,AC002094.4,189.2969341690727,-0.33603923385561835,0.1786981490959568,0.001544921709774543,0.09777548670225068
L2_3_IT,adjusted,AC066613.1,27.273290569191957,0.4248708556401351,0.22883437399950735,0.0015495373115656623,0.09781353920624075
L2_3_IT,adjusted,ZMYM4-AS1,157.45507222429168,0.7196609234281092,0.4906556038470087,0.0016172539515338466,0.09793187500413635
L2_3_IT,adjusted,AC005041.5,341.33830494059515,0.3746568521486761,0.20439284273250088,0.0015970512626081242,0.09793187500413635
L2_3_IT,adjusted,AC005037.1,851.3094176707059,0.4093125203993374,0.22070641514124095,0.0015664457634544469,0.09793187500413635
L2_3_IT,adjusted,AC079841.2,386.4397280810821,0.7145296680759448,0.4577492407897653,0.0016351895670394547,0.09793187500413635
L2_3_IT,adjusted,GPR87,140.2112007636657,0.7373379774213032,0.4806315342562993,0.0015703524806337647,0.09793187500413635
L2_3_IT,adjusted,AC016598.2,1265.126372179731,0.6643680532632463,0.42666157444109054,0.0015946780041838852,0.09793187500413635
L2_3_IT,adjusted,TDRG1,330.11413843672904,0.6999212408914194,0.433177744691599,0.0016273687768708837,0.09793187500413635
L2_3_IT,adjusted,AC025871.1,160.60601691910315,0.6015364174195897,0.37049505155126317,0.0015601003631070442,0.09793187500413635
L2_3_IT,adjusted,AC022395.1,211.55333518318312,0.8303425828592975,0.6042418175256086,0.0016332403959396049,0.09793187500413635
L2_3_IT,adjusted,AC131571.1,490.69662086093973,0.6222831070076258,0.3875650321636613,0.0015822379656139911,0.09793187500413635
L2_3_IT,adjusted,AP001825.1,3324.4504812026817,0.5524297289701494,0.3376508786737886,0.0016205477986996073,0.09793187500413635
L2_3_IT,adjusted,AC053513.1,2257.6246392346293,0.702458721270919,0.48061133564737635,0.0016104606509823691,0.09793187500413635
L2_3_IT,adjusted,MAPKAPK5-AS1,398.12804110868797,0.31399916776497444,0.16578557394773713,0.0016270635637568387,0.09793187500413635
L2_3_IT,adjusted,RAB11A,6131.556345251624,0.4257857999279647,0.2329457297822969,0.0016153739854015783,0.09793187500413635
L2_3_IT,adjusted,SMCR5,459.2393961107766,0.5017615504735231,0.29109769992236,0.0016358151985013335,0.09793187500413635
L2_3_IT,adjusted,AC104365.1,499.67467669077854,0.8014496945296297,0.5208663284712256,0.001589112980738987,0.09793187500413635
L2_3_IT,adjusted,LINC01410,164.1746859282996,0.47222182029583076,0.2772267965045417,0.0016400835418620989,0.09794675387502917
L2_3_IT,adjusted,DUOX1,596.6451077156333,0.6157014349838846,0.39149515987093936,0.001644747854350373,0.097985149679954
L2_3_IT,adjusted,SLFNL1-AS1,464.5987543397036,0.3542964537714386,0.19386656312233788,0.0016695666462387187,0.0980559592970847
L2_3_IT,adjusted,CLDN18,38.316154696919234,0.5239947032596466,0.326814287884983,0.0016699457161521802,0.0980559592970847
L2_3_IT,adjusted,CALN1,38470.30821407945,-0.28889228753293233,0.15556237611774734,0.0016742158165747895,0.0980559592970847
L2_3_IT,adjusted,RPP38,978.830498598281,0.32173240805732034,0.17179300913116238,0.001679220111884534,0.0980559592970847
L2_3_IT,adjusted,AC009554.1,415.14305355854725,0.7141754486782583,0.5562395577433538,0.0016821550925954776,0.0980559592970847
L2_3_IT,adjusted,EVI2B,136.65104121150316,0.6807371975227778,0.4681174375651276,0.001673483263819946,0.0980559592970847
L2_3_IT,adjusted,LCA5L,215.98946316960036,0.5712149325500254,0.33940172076604236,0.0016574423443991373,0.0980559592970847
L2_3_IT,adjusted,PABPC5-AS1,69.63539837087592,-0.28001075812195153,0.14914176811368565,0.0016740519988742368,0.0980559592970847
L2_3_IT,adjusted,AL360270.1,137.2095675016329,0.6186814009488916,0.511457623562717,0.0017754706398425114,0.09847373103034367
L2_3_IT,adjusted,AC007314.1,36.59619781355133,0.749783373390867,0.5011158482806449,0.0017224752239648321,0.09847373103034367
L2_3_IT,adjusted,LINC01159,35.60440451432989,0.33606066435309795,0.19063009181180413,0.001767974744258202,0.09847373103034367
L2_3_IT,adjusted,AC097448.1,104.66029658692189,0.7129092595848229,0.49375594115814286,0.001774176857473517,0.09847373103034367
L2_3_IT,adjusted,TMBIM1,137.17166065962442,0.35649293708111085,0.2014956390674196,0.0017773426738700937,0.09847373103034367
L2_3_IT,adjusted,STX19,200.39952481752124,0.6061931307350694,0.35958155271502146,0.0017209965475114967,0.09847373103034367
L2_3_IT,adjusted,MTTP,63.8360972491575,0.39259536760543334,0.24979759449115319,0.0017653680547375635,0.09847373103034367
L2_3_IT,adjusted,STEAP4,65.24893268507086,0.3322569890775595,0.18219726968682703,0.001712716057451876,0.09847373103034367
L2_3_IT,adjusted,AL590708.1,50.75919079901587,0.28253759686329816,0.1459479514792976,0.0017239956168472873,0.09847373103034367
L2_3_IT,adjusted,AL365356.1,336.15154819177224,0.6163750669815478,0.41044500790273786,0.0016990774667436323,0.09847373103034367
L2_3_IT,adjusted,AP001107.1,40.71379488560111,0.39858108851081403,0.2200227632133885,0.0017271884918852755,0.09847373103034367
L2_3_IT,adjusted,CCDC83,49.97499301129664,0.420058245028267,0.23599697192883703,0.001770235017503646,0.09847373103034367
L2_3_IT,adjusted,AC069228.1,5576.537844464139,0.6813935556435715,0.4739497299493072,0.0017633533950105302,0.09847373103034367
L2_3_IT,adjusted,RFX4,744.1241947808818,0.5299962240078152,0.3654367315208609,0.0017648442821224227,0.09847373103034367
L2_3_IT,adjusted,AL121839.2,40.45654130982452,0.4198210581724463,0.2235685239584541,0.0017739608619973804,0.09847373103034367
L2_3_IT,adjusted,OR4D1,17.10263983966347,0.5963747324471866,0.29129349313209874,0.001709065620207575,0.09847373103034367
L2_3_IT,adjusted,AC022098.1,250.76660298768743,0.42801957031630034,0.24315877686355777,0.001780182386524044,0.09847373103034367
L2_3_IT,adjusted,AC008649.2,54.90481273891332,0.6063376029680958,0.40807823472083965,0.001781167486526872,0.09847373103034367
L2_3_IT,adjusted,RARRES1,665.3162969534714,0.5810135014708252,0.3418953371660616,0.0017901739770320934,0.09850070644631369
L2_3_IT,adjusted,GRID1-AS1,199.0555811494691,0.7407831808498172,0.5944854660263771,0.0017908484345283168,0.09850070644631369
L2_3_IT,adjusted,AC093390.1,32.21767892389068,0.5004217515398822,0.2864926287667218,0.001834085923000231,0.09870936228605826
L2_3_IT,adjusted,CP,90.1848427227879,0.5568815652486628,0.3456477024338733,0.0018125148025011945,0.09870936228605826
L2_3_IT,adjusted,KCNMB2-AS1,5230.811020483804,0.6021485631391837,0.411731687467475,0.0018545029748126326,0.09870936228605826
L2_3_IT,adjusted,AC008771.1,2212.9642264671597,0.2768515083255253,0.1492771614245697,0.001858498779983989,0.09870936228605826
L2_3_IT,adjusted,CAHM,64.22769565470405,0.3635021263744107,0.20280443503565618,0.0018116704546235582,0.09870936228605826
L2_3_IT,adjusted,AC018437.3,39.042182011904856,0.7120048019268601,0.4091476733957132,0.0018534889129549594,0.09870936228605826
L2_3_IT,adjusted,SH2D4A,156.03701251934558,0.374323583303376,0.2125971959923658,0.0018521536713952838,0.09870936228605826
L2_3_IT,adjusted,CNMD,144.47442248737838,0.50824727420649,0.28714752382066433,0.0018432298979051225,0.09870936228605826
L2_3_IT,adjusted,AC020892.1,38.256599415865715,0.6458084003363737,0.44801323050514297,0.0018420343282757007,0.09870936228605826
L2_3_IT,adjusted,ZNF213,511.3277214684458,0.4045612346959001,0.23728644794980794,0.0018456717703579713,0.09870936228605826
L2_3_IT,adjusted,AC025211.1,191.726414785341,0.6084897738351291,0.36549822560791995,0.0018233667085986146,0.09870936228605826
L2_3_IT,adjusted,AC015923.1,2336.1573560721595,0.7512502155210258,0.6043397682487646,0.0018571529238542062,0.09870936228605826
L2_3_IT,adjusted,AC008662.1,100.97024894626755,0.4591375300873491,0.26574832389770536,0.0018835670549523734,0.09885195262402717
L2_3_IT,adjusted,AC087239.1,50.21799926031385,0.5321528694464787,0.3163107375554963,0.0018850430879237972,0.09885195262402717
L2_3_IT,adjusted,AC026470.2,164.91743522458907,0.6741926476453899,0.5138244601355862,0.0018735916242572984,0.09885195262402717
L2_3_IT,adjusted,AC015853.3,334.5561965639551,0.7146163997079653,0.5894228984420904,0.0018781534702195291,0.09885195262402717
L2_3_IT,adjusted,AC015849.3,340.2842791509358,0.6771171440093329,0.4818745659219501,0.0018864876454967017,0.09885195262402717
L2_3_IT,adjusted,AC023424.3,718.4407316121359,0.648770411273733,0.45980425148146,0.0018919774089458058,0.09891617096599603
L2_3_IT,adjusted,AP000842.2,329.77214029845777,0.3257859813740548,0.17777910248732826,0.0018958323828745032,0.09891617096599603
L2_3_IT,adjusted,AL031283.2,43.47381597211771,0.4827103494837248,0.28916876564148525,0.002051125302781985,0.0994430444686224
L2_3_IT,adjusted,LINC01780,56.71270417599459,0.5437052218983085,0.31257342335928956,0.0019460701312160318,0.0994430444686224
L2_3_IT,adjusted,DNM3OS,40.81350427627798,0.7163954563327928,0.5536387022105268,0.002061287455841459,0.0994430444686224
L2_3_IT,adjusted,C4BPB,16.106136874240274,0.34897438875029374,0.19488241750309368,0.0019738356961986627,0.0994430444686224
L2_3_IT,adjusted,AC068481.1,229.47361109318632,0.7448134116574108,0.824128162209792,0.002077407980933564,0.0994430444686224
L2_3_IT,adjusted,AC130814.1,32.344834574782006,-0.2654514152581936,0.16059832374805644,0.002142641397731324,0.0994430444686224
